rid,weight
5b859acc-23f7-4d85-bf0e-22e6bc740d82,0.6333708409381398
5b859a97-817e-45d3-a2d9-23f323686f91,0.5673730004812348
5b859ab2-d5ac-4eb9-abe7-52db7624261d,0.6885546054592245
5b859a94-9676-4722-b847-9755dad9246b,0.704301690985648
5b8599bf-e3dc-468a-b32c-31608ced1cd5,1.117799846467379
5b859c94-92ff-469b-8365-e7db9e0453e7,2.2626806074363452
5b859983-fc82-4112-90d3-d4c059a55448,1.4437561563033403
5b859873-f3aa-45cc-8d89-e4b4befd50d0,0.5656701518590863
5b859a4d-516a-4730-acdc-98a37bbe351e,1.2547271249785132
5b859b72-7fcd-4548-bb9d-8992a398ef35,2.2626806074363452
5b8599a6-2efe-46bb-81bc-56bf537d8c24,0.729251951083797
5b859a8f-45b0-4b47-ad41-8f9eab9b485f,0.6070398151523285
5b859b7f-8cbd-4afa-8c9f-515cce4a0557,1
5b859a6f-6b0f-4cb3-ab74-5578a169bed7,0.5656701518590863
5b859a48-1e95-4f58-8d70-b1ca57654710,1
5b8599f9-e9f3-4a3d-b808-27200810ae64,0.9100372595050336
5b859b13-98b0-44f3-a203-a5d21439f6c8,0.5656701518590863
5b859a43-0784-459b-bbf3-2641f3eb7b0d,1.278384740809856
5b859ba5-d6c0-4c74-b7c9-81c191d8094a,1
5b859aac-f1f6-44f1-8827-b74891d85fe7,0.7575281066724064
5b859b0a-d227-474c-9e18-fe5ca064a233,0.5656701518590863
5b859b30-b33c-49f6-9620-1b699bad26b6,1.0071230628443906
5b859aa3-09d7-4293-a9e8-1a213e7fcc5a,1.296897340832444
5b85992e-af2b-483c-964e-e09dea3e263e,0.5783778387275049
5b859b01-e161-4cd7-aa32-420ca995a678,0.5656701518590863
5b85994c-085f-4ea1-b0a8-21aefc81c629,1.5361126967473548
5b859aac-b13f-4da9-bc8f-098b661bf14b,0.6031920224438894
5b8598e6-9c53-441a-99a3-f6f2a806b2d3,0.5656701518590863
5b8599a9-a136-49c1-be57-d36b6a4b7597,2.2626806074363452
5b859a8c-5c4e-46dd-b2a9-7e9f08273fab,0.8133546858231827
5b859a93-f7d6-4c88-9638-685bd6f624af,1.8854012573134014
5b859ac4-4c0c-4e32-a6b9-0ac49a33fa4b,0.5656701518590863
5b859a95-5df0-47c8-ab11-1242439dc82e,0.7059443324419377
5b859ad8-fa31-4c8e-9b9c-481986c79a09,0.7843639407120553
5b8599e5-6c3e-4001-9b06-b98502e09600,0.5849961793899939
5b859a6e-3c07-411c-8e3d-4d8053cf6462,0.5656701518590863
5b859ba1-ab5e-4922-98ba-9073d791e493,0.8017444299447357
5b859a92-7e52-4e57-98fb-7e7a638dff6c,1
5b859b63-8da3-4e89-8361-5a509043a61e,0.8789017016365731
