Type,Measure,Transformation,value,Stat,estimate,se,q2.5,q97.5,median,mean,gt0,lt0,NAs,Nsim,estimate_reg,std.error,statistic,p.value,conf.low,conf.high,df,outcome
D+ vs. V-,Spatial Distance,Squared,-0.3,DIM,0.24599381819971344,0.028031799400264165,0.19365453093621623,0.3008616660702111,0.24728171110480074,0.2462446778205313,1,0,0,1000,0.24599381819971342,0.02826259826795661,8.70386423312731,3.5696679942171215e-16,0.19034442269807614,0.3016432137013507,263.37504204213354,c_win
D+ vs. V-,Spatial Distance,Squared,-0.1,DIM,0.22201458922221978,0.021573761303260174,0.17953070003329738,0.26391729390649843,0.22223052769395557,0.22160394799190566,1,0,0,1000,0.22201458922221884,0.021150341864464368,10.496974027414444,6.266758817250532e-23,0.18043480700356357,0.2635943714408741,399.7969604942019,c_win
D+ vs. V-,Spatial Distance,Squared,0.1,DIM,0.1879417182103903,0.018297959903628775,0.15176455334840197,0.22221130157021785,0.18821138558828754,0.18805703178411137,1,0,0,1000,0.1879417182103903,0.018367105951637996,10.232516690721734,5.603518166281999e-22,0.15183331459438154,0.22405012182639905,398.9684815056995,c_win
D+ vs. V-,Spatial Distance,Squared,0.3,DIM,0.08731363449122942,0.023960659075345142,0.03732723142828056,0.13072053381531465,0.08622427608044908,0.08557510207302692,1,0,0,1000,0.08731363449122778,0.02332755464500606,3.7429398760371053,2.2362465968613155e-4,0.041379947981120706,0.13324732100133485,261.58469760901625,c_win
D+ vs. V-,Spatial Distance,Squared,0.5,DIM,0.07697762080511472,0.03636517523337641,0.0026719582352268214,0.14585527144544083,0.0770078828530475,0.07703857773514876,0.976,0.024,0,1000,0.07697762080511455,0.03685841505916516,2.088468011485302,0.03878306408252906,0.004030915796678677,0.14992432581355042,125.11808258454468,c_win
D+ vs. V-,Spatial Distance,Squared,0.7,DIM,0.13943178346468066,0.062413436291382074,0.006641498743666107,0.24501186848553042,0.14528047298396096,0.14060998536581584,0.98,0.02,0,1000,0.13943178346468044,0.06403590843646711,2.1773999443299368,0.03726372030532554,0.008776235546243571,0.2700873313831173,30.69021942875644,c_win
D+ vs. V-,Spatial Distance,Squared,0.9,DIM,-0.12551692785397184,0.14412003663852618,-0.4322821622129687,0.12243068561898204,-0.12648060081730111,-0.12952004643144294,0.198,0.784,0,1000,-0.12551692785397184,0.14473898169035923,-0.8671950457858739,0.40826811195217794,-0.452728315320567,0.20169445961262333,9.03821999984584,c_win
V- vs. D+,Party/Policy Bundle,Absolute,-0.9,DIM,-0.06204857872124912,0.042467820568379486,-0.13500564775775128,0.03108970171040552,-0.06085754864440616,-0.059304946334874625,0.095,0.905,0,1000,-0.06204857872124915,0.04230382100718997,-1.466736981293093,0.1538026580854972,-0.1487791584791984,0.024682001036700096,27.471751340387975,c_win
V- vs. D+,Party/Policy Bundle,Absolute,-0.7,DIM,-0.03710968525933481,0.049842088919832224,-0.13755151969841484,0.05987279441320975,-0.04199661512217643,-0.04164281080883649,0.199,0.801,0,1000,-0.037109685259334724,0.04896632847411873,-0.7578612980744337,0.4527246494651256,-0.1358993325589804,0.061679962040310954,42.41159901121284,c_win
V- vs. D+,Party/Policy Bundle,Absolute,-0.5,DIM,-0.06913431532547631,0.03722982853907448,-0.14378640162467687,0.0017365332500313205,-0.07078786565535207,-0.07059214833053248,0.028,0.972,0,1000,-0.06913431532547618,0.037268093574940944,-1.8550537120031831,0.06652469628676935,-0.1430701475761412,0.004801516925188848,100.33288972757265,c_win
V- vs. D+,Party/Policy Bundle,Absolute,-0.3,DIM,-0.1086433388586549,0.03453576678722505,-0.17234553483871368,-0.04034342793395901,-0.10843415743110865,-0.1079396251919433,0.002,0.998,0,1000,-0.10864333885865483,0.03461692030209704,-3.1384461098948018,0.002060768209001366,-0.17706651496935683,-0.04022016274795283,143.94176129356603,c_win
V- vs. D+,Party/Policy Bundle,Absolute,-0.1,DIM,-0.16673288736721387,0.021769903364618457,-0.21087323373173766,-0.12452409298298936,-0.16550870112615176,-0.16584853942649505,0,1,0,1000,-0.16673288736721403,0.02196079689865291,-7.59229677031627,2.9669495745444743e-13,-0.20992672207510865,-0.12353905265931941,345.14555327375183,c_win
V- vs. D+,Party/Policy Bundle,Absolute,0.1,DIM,-0.23852038793096192,0.02138877200081344,-0.28083813907537103,-0.19820592249101174,-0.23734531484382923,-0.23796012291855442,0,1,0,1000,-0.23852038793096053,0.021949232581104396,-10.866912410245149,5.513004669115142e-24,-0.28168496547556315,-0.1953558103863579,360.6058647307203,c_win
V- vs. D+,Party/Policy Bundle,Absolute,0.3,DIM,-0.2690815749717658,0.04113795106359189,-0.3540106189467957,-0.18455126321382823,-0.26947366439728143,-0.269668375992102,0,1,0,1000,-0.2690815749717652,0.03951772054095753,-6.809137047590581,2.5089843484130425e-10,-0.3471956722671428,-0.1909674776763876,143.05849925506152,c_win
V- vs. D+,Party/Policy Bundle,Absolute,0.5,DIM,-0.32349353562814065,0.04938057526051547,-0.41560488644055443,-0.21585068798943163,-0.3207510103988145,-0.31997119237480487,0,1,0,1000,-0.3234935356281395,0.04953702675220347,-6.530338149811344,3.944874814993054e-9,-0.42192293016966376,-0.2250641410866152,88.97523136214816,c_win
V- vs. D+,Party/Policy Bundle,Absolute,0.7,DIM,-0.24424516218459857,0.06821357143990517,-0.3829992064424971,-0.10975604722835816,-0.24094873593104899,-0.24327377879923487,0,1,0,1000,-0.24424516218459885,0.06655507728138717,-3.669820127350443,5.098503481819937e-4,-0.37731251775409264,-0.11117780661510507,61.40492349485934,c_win
V- vs. D+,Party/Policy Bundle,Absolute,0.9,DIM,-0.1219431790829234,0.07750605772002978,-0.2836180100732561,0.02498910178183365,-0.12207206252826691,-0.12348209476268339,0.052,0.948,0,1000,-0.12194317908292336,0.07929987528750619,-1.5377474257155066,0.13252040266633197,-0.2825566855189599,0.038670327353113196,37.437123230765096,c_win
V- vs. D+,Party/Policy Bundle,Squared,-0.9,DIM,-0.06527244917187056,0.03353163701769867,-0.1224642715978249,0.006122187822844195,-0.06508161798858125,-0.0635133390171313,0.033,0.967,0,1000,-0.06527244917187008,0.033229281341882286,-1.964305171102226,0.056251103226572785,-0.13236643272613202,0.001821534382391854,41.28184692560251,c_win
V- vs. D+,Party/Policy Bundle,Squared,-0.7,DIM,-0.0651923998650274,0.04752687183472848,-0.1563010523422101,0.03028722848038858,-0.06792185011304744,-0.06736508779652739,0.08,0.92,0,1000,-0.06519239986502744,0.04907407540828958,-1.3284488667924075,0.1921794998432005,-0.16463160720698516,0.03424680747693028,36.93743198514777,c_win
V- vs. D+,Party/Policy Bundle,Squared,-0.5,DIM,-0.01117692916128954,0.04971043202511121,-0.10883498718479924,0.07979557177021952,-0.013511999557451485,-0.012840621550919385,0.414,0.586,0,1000,-0.011176929161289345,0.049995946953535327,-0.22355670494003912,0.8237229065174366,-0.11080851393018165,0.08845465560760296,73.44604980635499,c_win
V- vs. D+,Party/Policy Bundle,Squared,-0.3,DIM,-0.1353965035572475,0.03272558575745712,-0.19790288134174705,-0.0677785806669504,-0.13611731281682932,-0.13468574422000712,0,1,0,1000,-0.13539650355724736,0.034005072098340514,-3.9816561237008776,1.1310605505411587e-4,-0.2026698919831944,-0.06812311513130032,130.32579568729008,c_win
V- vs. D+,Party/Policy Bundle,Squared,-0.1,DIM,-0.16278816498961352,0.02124002306335232,-0.20262719690382286,-0.12028814914238227,-0.16224856383279554,-0.16222133665876068,0,1,0,1000,-0.16278816498961363,0.021246814409679616,-7.661768105596605,1.724786061268669e-13,-0.2045719945615676,-0.12100433541765965,359.06819690871794,c_win
V- vs. D+,Party/Policy Bundle,Squared,0.1,DIM,-0.22885640375277144,0.02137162121713441,-0.2692666689599155,-0.187045649217719,-0.22815883591372835,-0.22862935459984104,0,1,0,1000,-0.2288564037527664,0.02164165686636693,-10.574809736884319,4.770315256444849e-23,-0.2714106187168287,-0.18630218878870405,374.9859259408765,c_win
V- vs. D+,Party/Policy Bundle,Squared,0.3,DIM,-0.35740514348204827,0.03996761096097906,-0.43696095702550475,-0.27586542151472226,-0.356549892079566,-0.35556862217136714,0,1,0,1000,-0.3574051434820478,0.04029630628030682,-8.86942691461314,1.2669090638979055e-14,-0.4372408881419543,-0.2775693988221414,112.80493027964702,c_win
V- vs. D+,Party/Policy Bundle,Squared,0.5,DIM,-0.2750892672050355,0.05721514650460309,-0.3839859307103681,-0.1585830017566506,-0.2773914444496791,-0.27536192201366283,0,1,0,1000,-0.27508926720503674,0.05758027401541873,-4.7774914570808376,8.216437653262966e-6,-0.38972892322387,-0.1604496111862035,77.73583056308621,c_win
V- vs. D+,Party/Policy Bundle,Squared,0.7,DIM,-0.2038377514223647,0.06118856370679603,-0.3187365901097581,-0.07715748787481223,-0.19822717181141086,-0.19994028114558457,0,1,0,1000,-0.2038377514223649,0.060718569762840055,-3.357090791475036,0.0013687207034732962,-0.32528197053969654,-0.08239353230503327,60.26548563864872,c_win
V- vs. D+,Party/Policy Bundle,Squared,0.9,DIM,-0.18486649702533697,0.06645390633177552,-0.32349828271660375,-0.05813334525565802,-0.18569230638802314,-0.18611012896424775,0.002,0.998,0,1000,-0.1848664970253359,0.06530976705874066,-2.8306102647566327,0.006663909720747237,-0.31602986097311475,-0.05370313307755703,50.23439499003131,c_win
V- vs. D+,Policy Rank,Absolute,-0.9,DIM,-0.11991964760950796,0.06580051441483889,-0.23855699419813048,0.0222715366036367,-0.1259696111047475,-0.12199934070951793,0.043,0.957,0,1000,-0.11991964760950782,0.06500031143687524,-1.844908815951863,0.07406557117693818,-0.2521769421466328,0.012337646927617157,32.91374722711027,c_win
V- vs. D+,Policy Rank,Absolute,-0.7,DIM,-0.1537840619499278,0.038220624128213435,-0.22530193150034097,-0.07475279253077434,-0.15329771630119626,-0.15240515282855435,0,1,0,1000,-0.15378406194992766,0.03822003691010145,-4.02365027306614,1.2134954301825995e-4,-0.2297438705800549,-0.0778242533198004,87.54382515035536,c_win
V- vs. D+,Policy Rank,Absolute,-0.5,DIM,-0.095331741037473,0.029753477690777935,-0.15054285178928548,-0.029564105577669104,-0.09424438268062695,-0.09298037240570992,0.002,0.998,0,1000,-0.0953317410374728,0.030946639724071197,-3.080519949418644,0.002434771721665507,-0.1564503168930121,-0.03421316518193352,159.31285669026494,c_win
V- vs. D+,Policy Rank,Absolute,-0.3,DIM,-0.12519300849603288,0.027086424253461045,-0.1776046660004414,-0.0696092631426076,-0.1260113442903333,-0.1256152537700969,0,1,0,1000,-0.12519300849603307,0.027210934022550825,-4.600834664193462,7.703512186588005e-6,-0.17886960354925902,-0.07151641344280713,188.75959952259925,c_win
V- vs. D+,Policy Rank,Absolute,-0.1,DIM,-0.15178935446023645,0.02031175459185984,-0.19015116425860928,-0.10978744127254025,-0.1511247450740084,-0.15086954679338987,0,1,0,1000,-0.15178935446023387,0.020192754733837526,-7.517020657210107,3.8223462421869285e-13,-0.19148855625968358,-0.11209015266078415,393.4167194367732,c_win
V- vs. D+,Policy Rank,Absolute,0.1,DIM,-0.26394057123036674,0.02081287964083661,-0.3037912811599167,-0.22260274016662693,-0.2648149710190971,-0.26399110875176685,0,1,0,1000,-0.26394057123036496,0.02083053271091311,-12.670850759956158,5.759361929190584e-31,-0.3048972027385217,-0.22298393972220817,382.66630620238567,c_win
V- vs. D+,Policy Rank,Absolute,0.3,DIM,-0.234063157936084,0.030812648588347882,-0.2973903799166874,-0.17285638861877234,-0.23504390690324406,-0.23529531675189477,0,1,0,1000,-0.23406315793608357,0.02979728670285914,-7.855183603466301,1.6298172641132193e-13,-0.29278075743436527,-0.17534555843780184,224.88866270463515,c_win
V- vs. D+,Policy Rank,Absolute,0.5,DIM,-0.21988670132943433,0.03672136862360368,-0.28921324466010395,-0.15059133938497007,-0.21863553229029473,-0.21961882478790512,0,1,0,1000,-0.21988670132943336,0.037351180894009586,-5.887008015982139,2.2372161221850732e-8,-0.29365105943958486,-0.14612234321928186,160.15594140361915,c_win
V- vs. D+,Policy Rank,Absolute,0.7,DIM,-0.19335943555335533,0.05314491700580086,-0.2958996291550843,-0.0873711227660855,-0.19136644064489544,-0.19305885951166052,0,1,0,1000,-0.19335943555335536,0.05257137430371906,-3.6780365382168925,4.012740170719039e-4,-0.297813628256976,-0.08890524284973475,89.24855031589567,c_win
V- vs. D+,Policy Rank,Absolute,0.9,DIM,-0.21341687076723892,0.07745435367249963,-0.377560400371302,-0.0663362367179256,-0.2113910684949098,-0.21079903209952575,0.005,0.995,0,1000,-0.21341687076723903,0.07870272432268728,-2.7116833960183295,0.009954974441864939,-0.37268105637364224,-0.05415268516083585,38.44953814812864,c_win
V- vs. D+,Policy Rank,Squared,-0.9,DIM,-0.11176408532185172,0.06890669510098377,-0.23020654755104913,0.03552650646151732,-0.11679805806175313,-0.11185726080130011,0.065,0.935,0,1000,-0.11176408532185177,0.06783176066002143,-1.6476659935457505,0.11076655097455461,-0.2508051122982278,0.027276941654524225,27.58617836401621,c_win
V- vs. D+,Policy Rank,Squared,-0.7,DIM,-0.08917170210239539,0.03924248720775757,-0.16128025443902683,-0.014023047420452944,-0.08794333163829415,-0.08749877575651423,0.012,0.988,0,1000,-0.08917170210239578,0.038326885084672455,-2.326609686787643,0.021833005896286835,-0.16513358311628248,-0.013209821088509072,109.09714955342493,c_win
V- vs. D+,Policy Rank,Squared,-0.5,DIM,-0.12682959380250375,0.02647344777247957,-0.17653581647197603,-0.07290560250688803,-0.12679577666890235,-0.12567593092697804,0,1,0,1000,-0.12682959380250441,0.026582474579943175,-4.771173331552775,3.845550157746176e-6,-0.17929303903156815,-0.07436614857344068,175.02772932860026,c_win
V- vs. D+,Policy Rank,Squared,-0.3,DIM,-0.12553198973809565,0.024517479013188685,-0.17381260012955435,-0.07645444787934337,-0.12647239241662306,-0.12583106013574857,0,1,0,1000,-0.12553198973809707,0.024128682644584842,-5.202604368716748,3.8958218574224953e-7,-0.1730366428796497,-0.07802733659654443,269.53668886518625,c_win
V- vs. D+,Policy Rank,Squared,-0.1,DIM,-0.15059885514617705,0.022722217341217137,-0.19390358252402726,-0.10595814202400183,-0.15118072547966607,-0.1501195782068781,0,1,0,1000,-0.1505988551461767,0.023033194630462474,-6.5383398856449855,2.5650903940111094e-10,-0.19592027896450687,-0.10527743132784657,309.5605026383321,c_win
V- vs. D+,Policy Rank,Squared,0.1,DIM,-0.2867570980625321,0.023390403764992088,-0.3311961203425891,-0.24076789450322525,-0.28749915254664515,-0.2865722779177691,0,1,0,1000,-0.28675709806253313,0.02342169937475031,-12.243223408958562,2.3081314160785463e-28,-0.33284340485139585,-0.24067079127367044,308.8110999875013,c_win
V- vs. D+,Policy Rank,Squared,0.3,DIM,-0.24712378110824929,0.027605677165328666,-0.3008642592013556,-0.19419692142196449,-0.24714518752364167,-0.24708238532011048,0,1,0,1000,-0.24712378110824815,0.026859902711801387,-9.200471936172345,7.899294741292872e-18,-0.2999930646381746,-0.1942544975783217,284.58356547928065,c_win
V- vs. D+,Policy Rank,Squared,0.5,DIM,-0.19874357983495383,0.03340168860444966,-0.26340681023468554,-0.13142283862614904,-0.19837343137834001,-0.19865286777619426,0,1,0,1000,-0.19874357983495378,0.03246171158219754,-6.122399902781083,4.725240537282834e-9,-0.2627509604889781,-0.13473619918092944,201.94142588442435,c_win
V- vs. D+,Policy Rank,Squared,0.7,DIM,-0.23751347785181604,0.048017412270273466,-0.3329705565334544,-0.14428634264737483,-0.23907836784449074,-0.23851991126357214,0,1,0,1000,-0.23751347785181634,0.04789215468988139,-4.959339987724503,2.6490667344420542e-6,-0.33244515702612953,-0.14258179867750317,107.8876350520067,c_win
V- vs. D+,Policy Rank,Squared,0.9,DIM,-0.13837959791579324,0.08739730350414977,-0.31179416940941396,0.019515594048130025,-0.13188173903260375,-0.13571776667120472,0.052,0.948,0,1000,-0.1383795979157934,0.08960659471645639,-1.5443014920237759,0.1327774553748699,-0.32121708941905514,0.04445789358746832,30.654027717017048,c_win
V- vs. D+,Policy Rating,Absolute,-0.9,DIM,-0.06694541361659939,0.046769209200093975,-0.14733958465474808,0.029612219516447828,-0.06871039551836576,-0.065371514413086,0.09,0.91,0,1000,-0.0669454136165994,0.0442204491233279,-1.5139017116242552,0.15355665444459965,-0.16230395699555755,0.028413129762358727,13.237484068425525,c_win
V- vs. D+,Policy Rating,Absolute,-0.7,DIM,-0.06133856825357127,0.05145529448684891,-0.15592944194871466,0.046375505806647024,-0.06240235496853436,-0.060349663347304155,0.124,0.876,0,1000,-0.06133856825357136,0.05221016174839853,-1.1748396518892767,0.24734513467583533,-0.16702137495778732,0.04434423845064459,38.12236647663686,c_win
V- vs. D+,Policy Rating,Absolute,-0.5,DIM,-0.09479634250134533,0.027454411231644497,-0.14709217925295207,-0.039837114643425514,-0.0955310256509719,-0.09499262902753193,0.001,0.999,0,1000,-0.09479634250134526,0.026705185902134283,-3.549735352854036,5.3132836909787e-4,-0.14761114724899876,-0.041981537753691754,134.9534285665766,c_win
V- vs. D+,Policy Rating,Absolute,-0.3,DIM,-0.13062841120086977,0.02381008867334274,-0.1750571386403391,-0.08533077372425515,-0.1306292072865989,-0.13047900646379587,0,1,0,1000,-0.13062841120086968,0.02383735217192672,-5.479988308211134,1.222624896009123e-7,-0.17762208914708427,-0.08363473325465509,208.0789136605689,c_win
V- vs. D+,Policy Rating,Absolute,-0.1,DIM,-0.15270695359103942,0.019192331243800615,-0.1889546066681293,-0.11582233924019934,-0.15169261884994903,-0.1521756744280368,0,1,0,1000,-0.15270695359103595,0.01937050461327081,-7.883478341933117,3.060023994403989e-14,-0.19078773988939063,-0.11462616729268127,399.7503093685484,c_win
V- vs. D+,Policy Rating,Absolute,0.1,DIM,-0.24204937388581427,0.019863826325938524,-0.280497329585786,-0.20293253824325921,-0.24084490631237476,-0.24125887389786768,0,1,0,1000,-0.24204937388581527,0.019901798509054127,-12.162185933884182,4.996841715331821e-29,-0.28117905054782616,-0.20291969722380437,385.4413337756368,c_win
V- vs. D+,Policy Rating,Absolute,0.3,DIM,-0.2672477631137159,0.029459415444963822,-0.32592467107477713,-0.20931991439894124,-0.2693133758814336,-0.2686168383436056,0,1,0,1000,-0.2672477631137135,0.03050542812306551,-8.76066259537739,4.139063480572279e-16,-0.3273506770584377,-0.20714484916898934,232.1177181161337,c_win
V- vs. D+,Policy Rating,Absolute,0.5,DIM,-0.2185312930205845,0.038253990187247094,-0.29060512504199465,-0.14451584149939053,-0.21914647866492548,-0.218346138882034,0,1,0,1000,-0.2185312930205845,0.03732675680268668,-5.854548097381319,3.201088677914697e-8,-0.2923224163542154,-0.14474016968695358,141.29146728671944,c_win
V- vs. D+,Policy Rating,Absolute,0.7,DIM,-0.2283546314328383,0.08340705142195029,-0.3922939497465026,-0.07644084941221835,-0.22468337739904132,-0.22581957890880544,0.001,0.999,0,1000,-0.228354631432839,0.08539960654368514,-2.6739541395431012,0.012057349879964666,-0.4028293314086364,-0.05387993145704159,29.734061294906866,c_win
