"STORE","WEEK","UPC","MOVE","PRICE","SALE","DESCRIP","SIZE","NITEM","set_size","total_move","share","occasion"
2,372,1313000622,3,3.43,"","CREAM OF WHEAT INSTA","28 OZ","2516601",44,247.0,0.012145748987854,"2_372"
2,372,1313000698,2,1.97,"","NABISCO CREAM OF RIC","14 OZ","2516900",44,247.0,0.008097165991903,"2_372"
2,372,1313006025,4,3.45,"","MIX N EAT CREAM OF W","12 OZ","2516401",44,247.0,0.016194331983806,"2_372"
2,372,1313006031,2,3.45,"","CRM OF WHT INST APPL","12.5 O","2516751",44,247.0,0.008097165991903,"2_372"
2,372,1313006035,6,3.45,"","~MIX N EAT BROWN SUG","12.5 O","2516441",44,247.0,0.024291497975709,"2_372"
2,372,1313006044,4,3.45,"","NABISCO INSTANT BANA","11.2 O","2516611",44,247.0,0.016194331983806,"2_372"
2,372,1313006053,2,3.45,"","~MIX N EAT BROWN SUG","12.5 O","2516441",44,247.0,0.008097165991903,"2_372"
2,372,1313006057,4,3.45,"","INST CRM OF WHT-VARI","12.5 O","2516621",44,247.0,0.016194331983806,"2_372"
2,372,1800063070,6,2.89,"","PILS FARINA","27.5 O","2517601",44,247.0,0.024291497975709,"2_372"
2,372,3000001020,14,1.99,"","QUAKER OATS REGULAR","18 OZ","2500501",44,247.0,0.05668016194332,"2_372"
2,372,3000001040,14,3.45,"","QUAKER OLD FASHIONED","42 OZ","2500751",44,247.0,0.05668016194332,"2_372"
2,372,3000001180,17,1.99,"","QUICK QUAKER OATS","18 OZ","2500701",44,247.0,0.068825910931174,"2_372"
2,372,3000001190,13,3.22,"","QUAKER INST OATML MP","15 OZ","2522401",44,247.0,0.052631578947368,"2_372"
2,372,3000001200,11,3.45,"","QUICK QUAKER OATS","42 OZ","2500801",44,247.0,0.044534412955466,"2_372"
2,372,3000001210,11,3.25,"","QUAKER INSTANT OATME","12 OZ","2500901",44,247.0,0.044534412955466,"2_372"
2,372,3000001240,5,3.22,"","QUAKER INST OATML RS","13 OZ","2522111",44,247.0,0.020242914979757,"2_372"
2,372,3000001340,3,3.22,"","QUAKER OATMEAL CINNA","12.5 O","2522201",44,247.0,0.012145748987854,"2_372"
2,372,3000001380,4,3.22,"","QUAKER INST OATML AP","12.5 O","2522151",44,247.0,0.016194331983806,"2_372"
2,372,3000001460,8,3.22,"","QUAKER OAT VARIETY","13.3 O","2522051",44,247.0,0.032388663967611,"2_372"
2,372,3000001760,3,4.33,"","QUAKER VRTY INST OAT","20.75O","2522541",44,247.0,0.012145748987854,"2_372"
2,372,3000001800,7,3.22,"","QUAKER INST OATML PE","12.5 O","2522281",44,247.0,0.02834008097166,"2_372"
2,372,3000001820,1,3.22,"","QUAKER INSTANT STRAW","12.5 O","2522251",44,247.0,0.004048582995951,"2_372"
2,372,3000001880,7,3.22,"","QUAKER FRUIT & CREAM","12.5 O","2522321",44,247.0,0.02834008097166,"2_372"
2,372,3000002190,2,2.89,"","KRETSCHMER WHEAT GER","12 OZ","2519701",44,247.0,0.008097165991903,"2_372"
2,372,3000002350,1,2.89,"","KRETCHMER HONEY WHT","10 OZ","2519760",44,247.0,0.004048582995951,"2_372"
2,372,3000002620,3,3.22,"","$QUAKER KIDS CHOICE","14.3 O","2522081",44,247.0,0.012145748987854,"2_372"
2,372,3000004170,20,1.35,"","QUAKER Q/W HOMINY GR","24 OZ","2501201",44,247.0,0.080971659919028,"2_372"
2,372,3000007060,5,2.39,"","QUAKER HOT OAT BRAN","16 OZ","2522001",44,247.0,0.020242914979757,"2_372"
2,372,3000026286,3,3.25,"","QUAKER COOKIE BLAST-","14.8 O","2522021",44,247.0,0.012145748987854,"2_372"
2,372,3000026287,4,3.25,"","QUAKER QUICK N HEART","15.2 O","2501071",44,247.0,0.016194331983806,"2_372"
2,372,3000026288,2,3.25,"","QUAKER QK N HEARTY R","10.2 O","2501081",44,247.0,0.008097165991903,"2_372"
2,372,3000026289,1,3.25,"","QUAKER QK N HRTY BRW","14.8 O","2501111",44,247.0,0.004048582995951,"2_372"
2,372,3828125073,3,1.45,"B","DOM QUICK OATS","18 OZ","2501031",44,247.0,0.012145748987854,"2_372"
2,372,3828125077,6,2.89,"","DOM QUICK OATS","42 OZ","2501051",44,247.0,0.024291497975709,"2_372"
2,372,3828125081,5,2.69,"","DOM INSTANT OATMEAL","12 OZ","2501001",44,247.0,0.020242914979757,"2_372"
2,372,3828125085,7,2.69,"","DOM INSTANT OATMEAL","15 OZ","2500951",44,247.0,0.02834008097166,"2_372"
2,372,3828125098,9,2.69,"","DOM INSTANT OATMEAL","13 OZ","2500931",44,247.0,0.036437246963563,"2_372"
2,372,3828125105,5,2.69,"","DOM APPLE & CINNAMON","12.3 O","2518001",44,247.0,0.020242914979757,"2_372"
2,372,4240000105,2,2.7,"B","QUICK MALT O MEAL","28 OZ","2518501",44,247.0,0.008097165991903,"2_372"
2,372,7382550020,4,1.29,"","FFDS CRAN/OAT HOT CE","1.9 OZ","2517020",44,247.0,0.016194331983806,"2_372"
2,372,7382550022,5,1.29,"","FANTASTIC FOODS BANA","1.6 OZ","2517040",44,247.0,0.020242914979757,"2_372"
2,373,1112600328,3,2.75,"","COCO WHEATS","28 OZ","2519021",41,237.0,0.012658227848101,"2_373"
2,373,1313000602,3,3.43,"","NABISCO CREAM OF WHT","28 OZ","2516650",41,237.0,0.012658227848101,"2_373"
2,373,1313000612,8,3.43,"","CREAM OF WHEAT QUICK","28 OZ","2516701",41,237.0,0.033755274261603,"2_373"
2,373,1313000622,4,3.43,"","CREAM OF WHEAT INSTA","28 OZ","2516601",41,237.0,0.016877637130802,"2_373"
2,373,1313000698,8,1.97,"","NABISCO CREAM OF RIC","14 OZ","2516900",41,237.0,0.033755274261603,"2_373"
2,373,1313006025,4,3.45,"","MIX N EAT CREAM OF W","12 OZ","2516401",41,237.0,0.016877637130802,"2_373"
2,373,1313006031,2,3.45,"","CRM OF WHT INST APPL","12.5 O","2516751",41,237.0,0.008438818565401,"2_373"
2,373,1313006035,2,3.45,"","~MIX N EAT BROWN SUG","12.5 O","2516441",41,237.0,0.008438818565401,"2_373"
2,373,1313006044,7,3.45,"","NABISCO INSTANT BANA","11.2 O","2516611",41,237.0,0.029535864978903,"2_373"
2,373,1313006053,3,3.45,"","~MIX N EAT BROWN SUG","12.5 O","2516441",41,237.0,0.012658227848101,"2_373"
2,373,1313006057,2,3.45,"","INST CRM OF WHT-VARI","12.5 O","2516621",41,237.0,0.008438818565401,"2_373"
2,373,1800063070,5,2.84,"","PILS FARINA","27.5 O","2517601",41,237.0,0.021097046413502,"2_373"
2,373,3000001020,20,1.99,"","QUAKER OATS REGULAR","18 OZ","2500501",41,237.0,0.084388185654008,"2_373"
2,373,3000001040,14,3.45,"","QUAKER OLD FASHIONED","42 OZ","2500751",41,237.0,0.059071729957806,"2_373"
2,373,3000001180,22,1.99,"","QUICK QUAKER OATS","18 OZ","2500701",41,237.0,0.092827004219409,"2_373"
2,373,3000001190,8,3.22,"","QUAKER INST OATML MP","15 OZ","2522401",41,237.0,0.033755274261603,"2_373"
2,373,3000001200,11,3.45,"","QUICK QUAKER OATS","42 OZ","2500801",41,237.0,0.046413502109705,"2_373"
2,373,3000001210,13,3.25,"","QUAKER INSTANT OATME","12 OZ","2500901",41,237.0,0.054852320675105,"2_373"
2,373,3000001240,4,3.22,"","QUAKER INST OATML RS","13 OZ","2522111",41,237.0,0.016877637130802,"2_373"
2,373,3000001340,4,3.22,"","QUAKER OATMEAL CINNA","12.5 O","2522201",41,237.0,0.016877637130802,"2_373"
2,373,3000001380,6,3.22,"","QUAKER INST OATML AP","12.5 O","2522151",41,237.0,0.025316455696203,"2_373"
2,373,3000001460,4,3.22,"","QUAKER OAT VARIETY","13.3 O","2522051",41,237.0,0.016877637130802,"2_373"
2,373,3000001760,3,4.33,"","QUAKER VRTY INST OAT","20.75O","2522541",41,237.0,0.012658227848101,"2_373"
2,373,3000001800,4,3.22,"","QUAKER INST OATML PE","12.5 O","2522281",41,237.0,0.016877637130802,"2_373"
2,373,3000001880,6,3.22,"","QUAKER FRUIT & CREAM","12.5 O","2522321",41,237.0,0.025316455696203,"2_373"
2,373,3000002190,1,2.89,"","KRETSCHMER WHEAT GER","12 OZ","2519701",41,237.0,0.0042194092827,"2_373"
2,373,3000002350,2,2.89,"","KRETCHMER HONEY WHT","10 OZ","2519760",41,237.0,0.008438818565401,"2_373"
2,373,3000002620,1,3.22,"","$QUAKER KIDS CHOICE","14.3 O","2522081",41,237.0,0.0042194092827,"2_373"
2,373,3000004170,16,1.35,"","QUAKER Q/W HOMINY GR","24 OZ","2501201",41,237.0,0.067510548523207,"2_373"
2,373,3000007060,5,2.39,"","QUAKER HOT OAT BRAN","16 OZ","2522001",41,237.0,0.021097046413502,"2_373"
2,373,3000026286,4,3.25,"","QUAKER COOKIE BLAST-","14.8 O","2522021",41,237.0,0.016877637130802,"2_373"
2,373,3000026287,6,3.25,"","QUAKER QUICK N HEART","15.2 O","2501071",41,237.0,0.025316455696203,"2_373"
2,373,3000026288,3,3.25,"","QUAKER QK N HEARTY R","10.2 O","2501081",41,237.0,0.012658227848101,"2_373"
2,373,3000026289,3,3.25,"","QUAKER QK N HRTY BRW","14.8 O","2501111",41,237.0,0.012658227848101,"2_373"
2,373,3828125073,3,1.69,"","DOM QUICK OATS","18 OZ","2501031",41,237.0,0.012658227848101,"2_373"
2,373,3828125077,3,2.89,"","DOM QUICK OATS","42 OZ","2501051",41,237.0,0.012658227848101,"2_373"
2,373,3828125081,5,2.69,"","DOM INSTANT OATMEAL","12 OZ","2501001",41,237.0,0.021097046413502,"2_373"
2,373,3828125085,5,2.69,"","DOM INSTANT OATMEAL","15 OZ","2500951",41,237.0,0.021097046413502,"2_373"
2,373,3828125098,2,2.69,"","DOM INSTANT OATMEAL","13 OZ","2500931",41,237.0,0.008438818565401,"2_373"
2,373,3828125105,5,2.69,"","DOM APPLE & CINNAMON","12.3 O","2518001",41,237.0,0.021097046413502,"2_373"
2,373,4240000105,3,2.7,"B","QUICK MALT O MEAL","28 OZ","2518501",41,237.0,0.012658227848101,"2_373"
2,374,1112600328,3,2.75,"","COCO WHEATS","28 OZ","2519021",44,267.0,0.01123595505618,"2_374"
2,374,1313000602,5,3.43,"","NABISCO CREAM OF WHT","28 OZ","2516650",44,267.0,0.0187265917603,"2_374"
2,374,1313000612,6,3.43,"","CREAM OF WHEAT QUICK","28 OZ","2516701",44,267.0,0.02247191011236,"2_374"
2,374,1313000622,3,3.43,"","CREAM OF WHEAT INSTA","28 OZ","2516601",44,267.0,0.01123595505618,"2_374"
2,374,1313000698,3,1.97,"","NABISCO CREAM OF RIC","14 OZ","2516900",44,267.0,0.01123595505618,"2_374"
2,374,1313006025,2,3.45,"","MIX N EAT CREAM OF W","12 OZ","2516401",44,267.0,0.00749063670412,"2_374"
2,374,1313006035,5,3.45,"","~MIX N EAT BROWN SUG","12.5 O","2516441",44,267.0,0.0187265917603,"2_374"
2,374,1313006044,7,3.45,"","NABISCO INSTANT BANA","11.2 O","2516611",44,267.0,0.026217228464419,"2_374"
2,374,1313006053,2,3.45,"","~MIX N EAT BROWN SUG","12.5 O","2516441",44,267.0,0.00749063670412,"2_374"
2,374,1313006057,6,3.45,"","INST CRM OF WHT-VARI","12.5 O","2516621",44,267.0,0.02247191011236,"2_374"
2,374,1800063070,6,2.78,"B","PILS FARINA","27.5 O","2517601",44,267.0,0.02247191011236,"2_374"
2,374,3000001020,16,1.99,"","QUAKER OATS REGULAR","18 OZ","2500501",44,267.0,0.059925093632959,"2_374"
2,374,3000001040,5,3.45,"","QUAKER OLD FASHIONED","42 OZ","2500751",44,267.0,0.0187265917603,"2_374"
2,374,3000001180,25,1.99,"","QUICK QUAKER OATS","18 OZ","2500701",44,267.0,0.093632958801498,"2_374"
2,374,3000001190,14,3.22,"","QUAKER INST OATML MP","15 OZ","2522401",44,267.0,0.052434456928839,"2_374"
2,374,3000001200,10,3.45,"","QUICK QUAKER OATS","42 OZ","2500801",44,267.0,0.037453183520599,"2_374"
2,374,3000001210,10,3.25,"","QUAKER INSTANT OATME","12 OZ","2500901",44,267.0,0.037453183520599,"2_374"
2,374,3000001240,1,3.22,"","QUAKER INST OATML RS","13 OZ","2522111",44,267.0,0.00374531835206,"2_374"
2,374,3000001340,8,3.22,"","QUAKER OATMEAL CINNA","12.5 O","2522201",44,267.0,0.029962546816479,"2_374"
2,374,3000001380,10,3.22,"","QUAKER INST OATML AP","12.5 O","2522151",44,267.0,0.037453183520599,"2_374"
2,374,3000001460,8,3.22,"","QUAKER OAT VARIETY","13.3 O","2522051",44,267.0,0.029962546816479,"2_374"
2,374,3000001760,5,4.33,"","QUAKER VRTY INST OAT","20.75O","2522541",44,267.0,0.0187265917603,"2_374"
2,374,3000001800,8,3.22,"","QUAKER INST OATML PE","12.5 O","2522281",44,267.0,0.029962546816479,"2_374"
2,374,3000001820,1,3.22,"","QUAKER INSTANT STRAW","12.5 O","2522251",44,267.0,0.00374531835206,"2_374"
2,374,3000001880,8,3.22,"","QUAKER FRUIT & CREAM","12.5 O","2522321",44,267.0,0.029962546816479,"2_374"
2,374,3000002190,3,2.89,"","KRETSCHMER WHEAT GER","12 OZ","2519701",44,267.0,0.01123595505618,"2_374"
2,374,3000002350,1,2.89,"","KRETCHMER HONEY WHT","10 OZ","2519760",44,267.0,0.00374531835206,"2_374"
2,374,3000002620,3,3.22,"","$QUAKER KIDS CHOICE","14.3 O","2522081",44,267.0,0.01123595505618,"2_374"
2,374,3000004170,13,1.35,"","QUAKER Q/W HOMINY GR","24 OZ","2501201",44,267.0,0.048689138576779,"2_374"
2,374,3000007060,3,2.39,"","QUAKER HOT OAT BRAN","16 OZ","2522001",44,267.0,0.01123595505618,"2_374"
2,374,3000026286,2,3.25,"","QUAKER COOKIE BLAST-","14.8 O","2522021",44,267.0,0.00749063670412,"2_374"
2,374,3000026287,5,3.25,"","QUAKER QUICK N HEART","15.2 O","2501071",44,267.0,0.0187265917603,"2_374"
2,374,3000026288,5,3.25,"","QUAKER QK N HEARTY R","10.2 O","2501081",44,267.0,0.0187265917603,"2_374"
2,374,3000026289,10,3.25,"","QUAKER QK N HRTY BRW","14.8 O","2501111",44,267.0,0.037453183520599,"2_374"
2,374,3828125073,12,1.69,"","DOM QUICK OATS","18 OZ","2501031",44,267.0,0.044943820224719,"2_374"
2,374,3828125077,3,2.89,"","DOM QUICK OATS","42 OZ","2501051",44,267.0,0.01123595505618,"2_374"
2,374,3828125081,2,2.69,"","DOM INSTANT OATMEAL","12 OZ","2501001",44,267.0,0.00749063670412,"2_374"
2,374,3828125085,8,2.69,"","DOM INSTANT OATMEAL","15 OZ","2500951",44,267.0,0.029962546816479,"2_374"
2,374,3828125098,4,2.69,"","DOM INSTANT OATMEAL","13 OZ","2500931",44,267.0,0.01498127340824,"2_374"
2,374,3828125105,8,2.69,"","DOM APPLE & CINNAMON","12.3 O","2518001",44,267.0,0.029962546816479,"2_374"
2,374,4240000105,5,2.75,"","QUICK MALT O MEAL","28 OZ","2518501",44,267.0,0.0187265917603,"2_374"
2,374,7382550019,1,1.29,"","FANTASTIC FDS APPLE","1.9 OZ","2517060",44,267.0,0.00374531835206,"2_374"
2,374,7382550020,1,1.21,"B","FFDS CRAN/OAT HOT CE","1.9 OZ","2517020",44,267.0,0.00374531835206,"2_374"
2,374,7382550022,1,1.29,"","FANTASTIC FOODS BANA","1.6 OZ","2517040",44,267.0,0.00374531835206,"2_374"
2,375,1112600328,5,2.65,"B","COCO WHEATS","28 OZ","2519021",43,294.0,0.017006802721088,"2_375"
2,375,1313000602,3,3.43,"","NABISCO CREAM OF WHT","28 OZ","2516650",43,294.0,0.010204081632653,"2_375"
2,375,1313000612,10,3.43,"","CREAM OF WHEAT QUICK","28 OZ","2516701",43,294.0,0.034013605442177,"2_375"
2,375,1313000622,1,3.43,"","CREAM OF WHEAT INSTA","28 OZ","2516601",43,294.0,0.003401360544218,"2_375"
2,375,1313000698,5,1.97,"","NABISCO CREAM OF RIC","14 OZ","2516900",43,294.0,0.017006802721088,"2_375"
2,375,1313006025,5,3.45,"","MIX N EAT CREAM OF W","12 OZ","2516401",43,294.0,0.017006802721088,"2_375"
2,375,1313006031,3,3.45,"","CRM OF WHT INST APPL","12.5 O","2516751",43,294.0,0.010204081632653,"2_375"
2,375,1313006035,4,3.45,"","~MIX N EAT BROWN SUG","12.5 O","2516441",43,294.0,0.013605442176871,"2_375"
2,375,1313006044,5,3.45,"","NABISCO INSTANT BANA","11.2 O","2516611",43,294.0,0.017006802721088,"2_375"
2,375,1313006053,3,3.45,"","~MIX N EAT BROWN SUG","12.5 O","2516441",43,294.0,0.010204081632653,"2_375"
2,375,1313006057,3,3.45,"","INST CRM OF WHT-VARI","12.5 O","2516621",43,294.0,0.010204081632653,"2_375"
2,375,1800063070,4,2.78,"B","PILS FARINA","27.5 O","2517601",43,294.0,0.013605442176871,"2_375"
2,375,3000001020,19,1.99,"","QUAKER OATS REGULAR","18 OZ","2500501",43,294.0,0.064625850340136,"2_375"
2,375,3000001040,12,3.45,"","QUAKER OLD FASHIONED","42 OZ","2500751",43,294.0,0.040816326530612,"2_375"
2,375,3000001180,28,1.99,"","QUICK QUAKER OATS","18 OZ","2500701",43,294.0,0.095238095238095,"2_375"
2,375,3000001190,1,3.22,"","QUAKER INST OATML MP","15 OZ","2522401",43,294.0,0.003401360544218,"2_375"
2,375,3000001200,16,3.45,"","QUICK QUAKER OATS","42 OZ","2500801",43,294.0,0.054421768707483,"2_375"
2,375,3000001210,13,3.25,"","QUAKER INSTANT OATME","12 OZ","2500901",43,294.0,0.04421768707483,"2_375"
2,375,3000001240,10,3.22,"","QUAKER INST OATML RS","13 OZ","2522111",43,294.0,0.034013605442177,"2_375"
2,375,3000001340,4,3.22,"","QUAKER OATMEAL CINNA","12.5 O","2522201",43,294.0,0.013605442176871,"2_375"
2,375,3000001380,8,3.22,"","QUAKER INST OATML AP","12.5 O","2522151",43,294.0,0.027210884353741,"2_375"
2,375,3000001460,6,3.22,"","QUAKER OAT VARIETY","13.3 O","2522051",43,294.0,0.020408163265306,"2_375"
2,375,3000001760,1,4.33,"","QUAKER VRTY INST OAT","20.75O","2522541",43,294.0,0.003401360544218,"2_375"
2,375,3000001800,4,3.22,"","QUAKER INST OATML PE","12.5 O","2522281",43,294.0,0.013605442176871,"2_375"
2,375,3000001820,4,3.22,"","QUAKER INSTANT STRAW","12.5 O","2522251",43,294.0,0.013605442176871,"2_375"
2,375,3000001880,4,3.22,"","QUAKER FRUIT & CREAM","12.5 O","2522321",43,294.0,0.013605442176871,"2_375"
2,375,3000002190,6,2.89,"","KRETSCHMER WHEAT GER","12 OZ","2519701",43,294.0,0.020408163265306,"2_375"
2,375,3000002620,4,3.22,"","$QUAKER KIDS CHOICE","14.3 O","2522081",43,294.0,0.013605442176871,"2_375"
2,375,3000004170,9,1.35,"","QUAKER Q/W HOMINY GR","24 OZ","2501201",43,294.0,0.030612244897959,"2_375"
2,375,3000007060,4,2.39,"","QUAKER HOT OAT BRAN","16 OZ","2522001",43,294.0,0.013605442176871,"2_375"
2,375,3000026286,7,3.25,"","QUAKER COOKIE BLAST-","14.8 O","2522021",43,294.0,0.023809523809524,"2_375"
2,375,3000026287,3,1.99,"S","QUAKER QUICK N HEART","15.2 O","2501071",43,294.0,0.010204081632653,"2_375"
2,375,3000026288,14,1.99,"S","QUAKER QK N HEARTY R","10.2 O","2501081",43,294.0,0.047619047619048,"2_375"
2,375,3000026289,16,1.99,"S","QUAKER QK N HRTY BRW","14.8 O","2501111",43,294.0,0.054421768707483,"2_375"
2,375,3828125073,8,1.69,"","DOM QUICK OATS","18 OZ","2501031",43,294.0,0.027210884353741,"2_375"
2,375,3828125077,5,2.89,"","DOM QUICK OATS","42 OZ","2501051",43,294.0,0.017006802721088,"2_375"
2,375,3828125081,4,2.69,"","DOM INSTANT OATMEAL","12 OZ","2501001",43,294.0,0.013605442176871,"2_375"
2,375,3828125085,20,2.69,"","DOM INSTANT OATMEAL","15 OZ","2500951",43,294.0,0.068027210884354,"2_375"
2,375,3828125098,2,2.69,"","DOM INSTANT OATMEAL","13 OZ","2500931",43,294.0,0.006802721088435,"2_375"
2,375,3828125105,3,2.69,"","DOM APPLE & CINNAMON","12.3 O","2518001",43,294.0,0.010204081632653,"2_375"
2,375,4240000105,4,2.75,"","QUICK MALT O MEAL","28 OZ","2518501",43,294.0,0.013605442176871,"2_375"
2,375,7382550019,2,1.29,"","FANTASTIC FDS APPLE","1.9 OZ","2517060",43,294.0,0.006802721088435,"2_375"
2,375,7382550020,2,1.21,"","FFDS CRAN/OAT HOT CE","1.9 OZ","2517020",43,294.0,0.006802721088435,"2_375"
2,376,1313000602,3,3.43,"","NABISCO CREAM OF WHT","28 OZ","2516650",39,298.0,0.01006711409396,"2_376"
2,376,1313000612,9,3.43,"","CREAM OF WHEAT QUICK","28 OZ","2516701",39,298.0,0.030201342281879,"2_376"
2,376,1313006025,2,3.45,"","MIX N EAT CREAM OF W","12 OZ","2516401",39,298.0,0.006711409395973,"2_376"
2,376,1313006031,3,3.45,"","CRM OF WHT INST APPL","12.5 O","2516751",39,298.0,0.01006711409396,"2_376"
2,376,1313006035,7,3.45,"","~MIX N EAT BROWN SUG","12.5 O","2516441",39,298.0,0.023489932885906,"2_376"
2,376,1313006044,7,3.45,"","NABISCO INSTANT BANA","11.2 O","2516611",39,298.0,0.023489932885906,"2_376"
2,376,1313006053,3,3.45,"","~MIX N EAT BROWN SUG","12.5 O","2516441",39,298.0,0.01006711409396,"2_376"
2,376,1313006057,1,3.45,"","INST CRM OF WHT-VARI","12.5 O","2516621",39,298.0,0.003355704697987,"2_376"
2,376,1800063070,11,2.78,"B","PILS FARINA","27.5 O","2517601",39,298.0,0.036912751677852,"2_376"
2,376,3000001020,20,1.99,"","QUAKER OATS REGULAR","18 OZ","2500501",39,298.0,0.067114093959732,"2_376"
2,376,3000001040,18,3.45,"","QUAKER OLD FASHIONED","42 OZ","2500751",39,298.0,0.060402684563758,"2_376"
2,376,3000001180,14,1.99,"","QUICK QUAKER OATS","18 OZ","2500701",39,298.0,0.046979865771812,"2_376"
2,376,3000001190,16,3.22,"","QUAKER INST OATML MP","15 OZ","2522401",39,298.0,0.053691275167785,"2_376"
2,376,3000001200,8,3.45,"","QUICK QUAKER OATS","42 OZ","2500801",39,298.0,0.026845637583893,"2_376"
2,376,3000001210,21,3.25,"","QUAKER INSTANT OATME","12 OZ","2500901",39,298.0,0.070469798657718,"2_376"
